"","poor_or_fair_health_percent","poor_physical_health_days_avg","adult_smoking_percent","excessive_drinking_percent","adult_obesity_percent","food_env_index","uninsured_percent","percent_receiving_hba1c","hs_grad_rate","PSED_completion_rate","unemployed_percent","income_ineq_income_ratio","percent_food_insecure","access_exercise_opp_percent","diabetic_percent","physical_inactivity_percent","median_household_income","african_american_percent","american_indian_percent","asian_percent","pacific_islander_percent","hispanic_percent","nonhispanic_white_percent","not_eng_prof_percent","female","rural","County"
"425",0.972442478020837,0.563136382363877,0.416409212280685,0.0798285208927517,1.3884562304177,-0.197608821650976,0.446361389552771,0.298805607334098,-1.20865906902219,-0.224368913339758,0.0932183985920157,0.876790275612055,0.100345807380472,-0.241015140825634,0.576488321178452,1.58316143199718,-0.892277038082318,0.54279080104872,-0.249806498577841,-0.757012333666102,-0.499164545034824,-0.74745743199946,-0.327421187836065,-0.440391902128194,0.550011738399717,1.63766221968707,41
"426",0.696910539578776,0.422051680163105,0.416409212280685,0.0798285208927517,1.10003097629729,-0.0106420801522697,0.633185657237164,0.645805667464017,-0.66853110805351,-0.0672437172422268,0.656126927044733,-1.08967802713739,0.334486024601574,-1.41994074937656,0.0935661673116858,0.990112958787819,-0.525492011258933,0.253883711259507,-0.327341008320721,-0.647051395503073,-0.499164545034824,-0.519617483209379,-0.0702935639875417,-1.01775786463153,0.585589615150862,0.495248812265239,42
"427",0.145846662694653,0.422051680163105,0.115448903298983,0.345129276894534,1.3884562304177,0.176324661346437,0.820009924921558,-0.22169448286078,0.0876480373026454,0.134774392026028,-0.235144909672069,0.174480167487255,-0.602074844282834,-1.58835869345527,0.0935661673116858,0.397064485578456,-0.207955332833783,-1.0567679643696,6.10802330033831,-0.647051395503073,-0.499164545034824,0.255038342676897,0.474211992397567,-0.729074883379862,0.158655094137133,1.24117756652302,43
"428",-0.129685275747408,0.13988227576156,0.416409212280685,1.14103154489988,-0.0536700401843376,-0.478058933899036,0.446361389552771,-0.22169448286078,-0.236428739278564,0.658525045684466,-0.0944177775588896,-1.51106409201227,-0.602074844282834,1.06422392578432,-1.35520029428861,1.58316143199718,0.456074736660467,-0.704442245114467,-0.0172029693492014,1.66212830592053,0.645872404149001,2.89798174864184,0.15658375117292,0.618112362461252,0.158655094137133,-1.57789551826202,44
"429",-0.956281091073592,-0.565541235242301,-0.787432023646121,1.14103154489988,0.23475521393607,0.176324661346437,-0.487759948869198,0.472305637399058,0.519750406077592,1.09997202519658,-0.469690129860701,-1.23014004876235,-1.07035527872504,0.937910467725295,-1.35520029428861,0.397064485578456,2.11625959491368,-0.401442126555049,-0.327341008320721,0.122675171638129,-0.499164545034824,1.21196612759524,0.277584985925166,0.0407463999579177,0.265388724390564,-1.33597267904328,45
"430",1.52350635490496,0.986390488966195,0.717369521262387,-0.185472235109031,1.67688148453811,-0.384575563149683,1.00683419260595,-0.048194452795821,-2.82904295192824,-0.471279935778737,1.3128535435729,-0.106443875762664,0.802766459043778,NA,1.54233262891198,0.693588722183138,-0.707787679494718,1.47997721426739,-0.327341008320721,-0.866973271829131,-0.499164545034824,-0.74745743199946,-1.3256813745421,-0.632847222962639,0.514433861648573,1.63766221968707,46
"431",-0.129685275747408,-0.142287128639984,-0.48647171466442,0.345129276894534,0.811605722176886,0.26980803209579,-0.300935681184805,-0.39519451292574,-0.560505515859774,0.426578327635729,0.656126927044733,-0.668291962262505,-0.13379440984063,-0.662060001022395,0.0935661673116858,0.100540248973775,0.660307308414397,1.21220966763348,-0.482410027806481,-0.647051395503073,-0.499164545034824,-0.701889442241443,-1.03830344200551,-0.536619562545417,0.514433861648573,-0.791646290801116,47
"432",-0.129685275747408,-0.142287128639984,0.115448903298983,0.345129276894534,-0.0536700401843376,-0.57154230464839,-0.114111413500411,0.645805667464017,-0.776556700247247,0.314346044708921,0.327763618780648,-1.37060207038731,-0.13379440984063,0.474761121508858,-0.38935598655508,0.100540248973775,0.632666809981534,1.62090750196944,-0.327341008320721,-0.0972467046879286,1.79090935333283,0.984126178805157,-1.83993662223914,0.13697406037514,0.443278108146284,-1.272131929805,48
"433",1.2479744164629,0.986390488966195,0.717369521262387,0.0798285208927517,1.96530673865852,-0.197608821650976,-0.114111413500411,-0.22169448286078,-1.5327358456034,-0.433869174803134,0.233945530705195,1.15771431886198,0.334486024601574,-0.156806168786282,0.576488321178452,0.693588722183138,-0.962365444822791,0.662581545595467,-0.327341008320721,-0.427129519177015,-0.499164545034824,-0.610753462725411,-0.516485617136449,-0.440391902128194,0.656745368653148,-0.102838206914424,49
"434",-0.129685275747408,-0.142287128639984,0.115448903298983,0.875730788898099,-0.0536700401843376,0.924191627341263,0.259537121868377,-0.048194452795821,0.627775998271328,9.56525138579882e-05,-0.657326306011606,-0.387367919012585,-0.602074844282834,0.0116117752924217,-0.872278140421846,-0.195983987630906,0.576508336975083,-0.105488522380733,-0.249806498577841,0.0127142334751003,-0.499164545034824,-0.337345524177314,0.217084368549043,0.714340022878475,0.194232970888277,-0.0557976548441138,50
