"","health_outcomes_rank","health_factors_rank","life_length_rank","life_quality_rank","health_behav_rank","clinical_care_rank","socio_econ_fact_rank","physical_env_rank","County"
"214",6.28571428571429,5.85714285714286,4.28571428571429,8.42857142857143,8.71428571428571,7,3.42857142857143,8.71428571428571,22
"215",5,4.14285714285714,5.42857142857143,5.85714285714286,4.71428571428571,2.85714285714286,5.57142857142857,3.57142857142857,23
"216",4.42857142857143,5.71428571428571,3.57142857142857,7.14285714285714,3.71428571428571,3.42857142857143,8.71428571428571,3.14285714285714,24
"217",4.85714285714286,4.42857142857143,5,5.57142857142857,4.28571428571429,7.28571428571429,3,8.14285714285714,25
"218",3,2.14285714285714,3.14285714285714,3.28571428571429,2.28571428571429,2,3.85714285714286,1.28571428571429,26
"219",7.85714285714286,4.85714285714286,9,4.57142857142857,7.85714285714286,5.85714285714286,2.71428571428571,5,27
"220",1.57142857142857,1.42857142857143,2,1.71428571428571,1.85714285714286,1.71428571428571,2.14285714285714,1.57142857142857,29
"221",2.42857142857143,3,2.85714285714286,2.14285714285714,5.42857142857143,4.71428571428571,1.85714285714286,2,30
"222",2,4,3.85714285714286,1.14285714285714,3.14285714285714,9.57142857142857,2.42857142857143,8.85714285714286,28
"223",2.71428571428571,2.28571428571429,2.57142857142857,2.85714285714286,1.71428571428571,2.57142857142857,3.57142857142857,6.57142857142857,31
"224",3.28571428571429,2,4,2.28571428571429,3,4.14285714285714,1.71428571428571,2.71428571428571,32
"225",9.42857142857143,9.85714285714286,9.71428571428571,5.42857142857143,9.42857142857143,9,9.71428571428571,7.71428571428571,33
"226",8.85714285714286,9.14285714285714,8,9.85714285714286,7.42857142857143,5.57142857142857,9.57142857142857,9.85714285714286,34
"227",6,7.85714285714286,5.28571428571429,7.42857142857143,7.28571428571429,6.42857142857143,8.28571428571428,7.28571428571429,35
"228",7.71428571428571,3.14285714285714,7.28571428571429,7.28571428571429,2.42857142857143,3,6,2.85714285714286,36
"229",5.14285714285714,4.71428571428571,4.57142857142857,6.71428571428571,2.71428571428571,3.85714285714286,6.71428571428571,8.28571428571428,37
"230",1.42857142857143,2.42857142857143,2.28571428571429,1.42857142857143,3.57142857142857,6.28571428571429,1.42857142857143,3.71428571428571,38
"231",3.71428571428571,3.42857142857143,4.85714285714286,2.71428571428571,1.42857142857143,4.85714285714286,7.14285714285714,4.14285714285714,39
"232",5.28571428571429,3.28571428571429,6.42857142857143,4.28571428571429,3.28571428571429,1.85714285714286,5,6.14285714285714,40
"233",8.42857142857143,8.71428571428571,7.85714285714286,8.85714285714286,8,9.85714285714286,7.57142857142857,5.14285714285714,41
"234",8,7,8.85714285714286,5.14285714285714,5,6,8.14285714285714,5.28571428571429,42
"235",6.71428571428571,6.85714285714286,3.71428571428571,10,6.28571428571429,8.85714285714286,4.42857142857143,8.42857142857143,43
"236",8.71428571428571,6.14285714285714,7.14285714285714,9.71428571428571,4.42857142857143,8.71428571428571,4.57142857142857,9.57142857142857,44
"237",1.71428571428571,1.28571428571429,1.57142857142857,2,2.14285714285714,1.57142857142857,1.57142857142857,3.28571428571429,45
"238",8.14285714285714,9,9.28571428571428,4.71428571428571,7,8.42857142857143,9.28571428571428,5.71428571428571,46
"239",2.57142857142857,6.28571428571429,1.85714285714286,4.14285714285714,6.42857142857143,2.42857142857143,8.42857142857143,1.42857142857143,47
"240",5.85714285714286,4.57142857142857,6,6.14285714285714,5.85714285714286,4,4.71428571428571,4.28571428571429,48
"241",9,7.71428571428571,9.14285714285714,8.28571428571428,9.71428571428571,3.14285714285714,7.28571428571429,4.42857142857143,49
"242",4.57142857142857,6.57142857142857,3.42857142857143,7.57142857142857,8.57142857142857,6.14285714285714,5.71428571428571,1.85714285714286,50
"243",5.42857142857143,6.42857142857143,5.71428571428571,5.71428571428571,8.42857142857143,4.28571428571429,6.85714285714286,2.28571428571429,51
"244",1.28571428571429,1,1.28571428571429,1.28571428571429,1.14285714285714,1.14285714285714,1,2.57142857142857,52
"245",7.42857142857143,5.57142857142857,7.42857142857143,6.57142857142857,5.71428571428571,4.42857142857143,8,4,53
"246",9.85714285714286,9.71428571428571,10,5.28571428571429,6.71428571428571,8,9.85714285714286,9.28571428571428,54
"247",4.71428571428571,5.42857142857143,4.71428571428571,5,9,3.71428571428571,4.28571428571429,1.71428571428571,55
"248",6.57142857142857,8.42857142857143,6.71428571428571,6.28571428571429,8.85714285714286,8.28571428571428,7.71428571428571,6.42857142857143,56
"249",2.28571428571429,3.71428571428571,2.14285714285714,3,3.42857142857143,7.14285714285714,3.71428571428571,1.14285714285714,57
"250",2.85714285714286,4.28571428571429,3,2.57142857142857,7.57142857142857,7.42857142857143,2.28571428571429,6.28571428571429,58
"251",9.14285714285714,8.85714285714286,8.71428571428571,9.14285714285714,9.28571428571428,6.85714285714286,8.57142857142857,7,59
"252",6.85714285714286,6,7.71428571428571,4.85714285714286,6.85714285714286,5.28571428571429,5.28571428571429,9,60
"253",3.57142857142857,2.71428571428571,2.71428571428571,6.85714285714286,2.57142857142857,3.57142857142857,3.28571428571429,3.42857142857143,61
"254",5.57142857142857,9.28571428571428,6.85714285714286,3.85714285714286,7.71428571428571,10,9.14285714285714,5.85714285714286,62
"255",1,1.57142857142857,1.42857142857143,1,1,2.28571428571429,3.14285714285714,4.71428571428571,63
"256",4.14285714285714,7.42857142857143,3.28571428571429,6.42857142857143,4.85714285714286,9.42857142857143,5.42857142857143,9.14285714285714,64
"257",6.71428571428571,4.14285714285714,8.42857142857143,3.57142857142857,5.42857142857143,5.14285714285714,4.28571428571429,2.28571428571429,1
"258",3.85714285714286,6.42857142857143,1.14285714285714,9.57142857142857,7,8.28571428571428,4.42857142857143,1.71428571428571,2
"259",1.71428571428571,1.14285714285714,2.42857142857143,1.57142857142857,1.85714285714286,1.28571428571429,1.28571428571429,9.57142857142857,3
"260",5.71428571428571,4.57142857142857,5.14285714285714,7,2.42857142857143,3.28571428571429,6.14285714285714,9.42857142857143,4
"261",7.28571428571429,8.28571428571428,6.57142857142857,8.42857142857143,9.14285714285714,9.14285714285714,7.57142857142857,1.42857142857143,5
"262",3.71428571428571,3.28571428571429,4.42857142857143,2.57142857142857,6,6,2.57142857142857,2.57142857142857,6
"263",9.71428571428571,7,9.57142857142857,9.71428571428571,8.85714285714286,5.42857142857143,5.85714285714286,4.42857142857143,7
"264",2,1.85714285714286,1.71428571428571,2.42857142857143,3.42857142857143,3.57142857142857,1.57142857142857,3.71428571428571,8
"265",7.14285714285714,5.28571428571429,7.57142857142857,5.85714285714286,5.28571428571429,2.28571428571429,6,8.57142857142857,9
"266",4.85714285714286,2,5.85714285714286,4.28571428571429,3.14285714285714,1.71428571428571,2.71428571428571,1.28571428571429,10
"267",8.85714285714286,8.71428571428571,7,10,9.57142857142857,9.28571428571428,6.85714285714286,4.28571428571429,11
"268",1.85714285714286,2.14285714285714,1,4.71428571428571,7.28571428571429,4.42857142857143,1.14285714285714,1.85714285714286,12
"269",9.57142857142857,9,9.42857142857143,9.28571428571428,8.14285714285714,8.14285714285714,9.14285714285714,1.14285714285714,13
"270",6.28571428571429,7.57142857142857,6.28571428571429,6.71428571428571,5.57142857142857,9,7.85714285714286,6.28571428571429,14
"271",8.71428571428571,8.42857142857143,8.57142857142857,8.28571428571428,6.28571428571429,7.14285714285714,9,5.71428571428571,15
"272",8.42857142857143,8,8.14285714285714,8.14285714285714,9,6.28571428571429,7,6.57142857142857,16
"273",3,1.42857142857143,4.14285714285714,2.14285714285714,1.42857142857143,1,3.85714285714286,5.14285714285714,17
"274",10,10,9.85714285714286,9,10,8.85714285714286,10,8.28571428571428,18
"275",4.42857142857143,5.14285714285714,5.57142857142857,3.42857142857143,3.28571428571429,5.28571428571429,4.85714285714286,9.14285714285714,19
"276",8.14285714285714,6.85714285714286,8.28571428571428,7.14285714285714,6.71428571428571,6.71428571428571,7.28571428571429,2,20
"277",6.42857142857143,9.28571428571428,6.14285714285714,7.85714285714286,8.71428571428571,9.71428571428571,9.28571428571428,3,21
"278",5.57142857142857,5.71428571428571,4.28571428571429,7.42857142857143,6.42857142857143,6.85714285714286,4.14285714285714,3.14285714285714,22
"279",5.14285714285714,4.42857142857143,5.42857142857143,5.28571428571429,4.85714285714286,3.71428571428571,5.28571428571429,2.85714285714286,23
"280",4.57142857142857,6.71428571428571,3.57142857142857,5.71428571428571,3.71428571428571,2.71428571428571,8.71428571428571,5.57142857142857,24
"281",4.28571428571429,3.71428571428571,5,3.85714285714286,3,7.85714285714286,3.28571428571429,3.57142857142857,25
"282",2.71428571428571,2.28571428571429,3.14285714285714,3.28571428571429,1.57142857142857,2.57142857142857,3.71428571428571,7,26
"283",7,4.28571428571429,9,3.14285714285714,7.57142857142857,6.57142857142857,3,1.57142857142857,27
"284",1.28571428571429,1.28571428571429,2,1.28571428571429,1.71428571428571,1.42857142857143,2.28571428571429,2.14285714285714,29
"285",2.42857142857143,2.85714285714286,2.85714285714286,2,6.14285714285714,4.71428571428571,1.85714285714286,4.14285714285714,30
"286",2.28571428571429,3.57142857142857,3.85714285714286,1.14285714285714,5.71428571428571,8.71428571428571,2.14285714285714,2.42857142857143,28
"287",2.57142857142857,1.71428571428571,2.57142857142857,2.85714285714286,1,5,3.14285714285714,6.14285714285714,31
"288",3.28571428571429,2.42857142857143,4,2.28571428571429,2.57142857142857,3.42857142857143,2.42857142857143,7.14285714285714,32
"289",9.28571428571428,9.85714285714286,9.71428571428571,4.42857142857143,9.71428571428571,8.57142857142857,9.85714285714286,5.42857142857143,33
"290",9,9.42857142857143,8,9.42857142857143,7.71428571428571,7,9.71428571428571,9.71428571428571,34
"291",6.57142857142857,7.85714285714286,5.28571428571429,8.71428571428571,8.28571428571428,6.14285714285714,6.28571428571429,6.42857142857143,35
"292",7.57142857142857,5.57142857142857,7.28571428571429,6.42857142857143,2.71428571428571,3,8.28571428571428,6.85714285714286,36
"293",5.28571428571429,4.85714285714286,4.57142857142857,6.14285714285714,2.85714285714286,4.14285714285714,5.71428571428571,8.42857142857143,37
"294",1.14285714285714,2.71428571428571,2.28571428571429,1,4,3.85714285714286,1.71428571428571,7.71428571428571,38
"295",4.14285714285714,3,4.85714285714286,3.71428571428571,1.28571428571429,3.14285714285714,7.42857142857143,4.71428571428571,39
"296",5.42857142857143,3.42857142857143,6.42857142857143,4.57142857142857,4.42857142857143,1.85714285714286,5,2.71428571428571,40
"297",9.42857142857143,8.57142857142857,7.85714285714286,9.85714285714286,7.85714285714286,9.57142857142857,7.71428571428571,4.85714285714286,41
"298",7.85714285714286,7.14285714285714,8.85714285714286,5.14285714285714,4.28571428571429,5.85714285714286,8.14285714285714,9,42
"299",5.85714285714286,7.71428571428571,3.71428571428571,9.14285714285714,6.85714285714286,9.85714285714286,5.57142857142857,3.42857142857143,43
"300",8.28571428571428,7.42857142857143,7.14285714285714,8.85714285714286,4.14285714285714,7.57142857142857,6.71428571428571,10,44
"301",1.57142857142857,1.57142857142857,1.57142857142857,1.71428571428571,2.14285714285714,2,1.42857142857143,8.71428571428571,45
"302",8,9.14285714285714,9.28571428571428,4.85714285714286,7.14285714285714,8.42857142857143,9.42857142857143,4,46
"303",3.42857142857143,5,1.85714285714286,8,4.71428571428571,1.57142857142857,6.57142857142857,7.42857142857143,47
"304",6,4.71428571428571,6,6.57142857142857,2.28571428571429,4,5.42857142857143,9.85714285714286,48
"305",8.57142857142857,7.28571428571429,9.14285714285714,6.85714285714286,9.28571428571428,2.85714285714286,8,5.28571428571429,49
"306",3.57142857142857,5.85714285714286,3.42857142857143,4.14285714285714,6.57142857142857,5.71428571428571,4.71428571428571,5,50
"307",6.14285714285714,6.28571428571429,5.71428571428571,7.71428571428571,5.14285714285714,4.85714285714286,7.14285714285714,3.28571428571429,51
"308",1,1,1.28571428571429,1.42857142857143,1.14285714285714,1.14285714285714,1,7.57142857142857,52
"309",7.42857142857143,6.14285714285714,7.42857142857143,6,3.57142857142857,5.57142857142857,6.42857142857143,8.14285714285714,53
"310",9.85714285714286,9.57142857142857,10,7.57142857142857,9.85714285714286,7.71428571428571,9.57142857142857,3.85714285714286,54
"311",4.71428571428571,6,4.71428571428571,5,8,4.28571428571429,4,8.85714285714286,55
"312",6.85714285714286,8.14285714285714,6.71428571428571,7.28571428571429,7.42857142857143,7.42857142857143,8.42857142857143,9.28571428571428,56
"313",2.14285714285714,4,2.14285714285714,2.71428571428571,4.57142857142857,6.42857142857143,2.85714285714286,6.71428571428571,57
"314",2.85714285714286,3.85714285714286,3,4,8.57142857142857,7.28571428571429,2,1,58
"315",9.14285714285714,8.85714285714286,8.71428571428571,8.57142857142857,8.42857142857143,8,8.57142857142857,5.85714285714286,59
"316",7.71428571428571,5.42857142857143,7.71428571428571,6.28571428571429,5.85714285714286,4.57142857142857,5.14285714285714,6,60
"317",3.14285714285714,2.57142857142857,2.71428571428571,5.42857142857143,2,2.42857142857143,3.57142857142857,4.57142857142857,61
"318",5,9.71428571428571,6.85714285714286,3,9.42857142857143,10,8.85714285714286,8,62
"319",1.42857142857143,3.14285714285714,1.42857142857143,1.85714285714286,5,2.14285714285714,3.42857142857143,7.85714285714286,63
"320",4,6.57142857142857,3.28571428571429,5.57142857142857,3.85714285714286,9.42857142857143,4.57142857142857,7.28571428571429,64
"321",8.14285714285714,3.71428571428571,9.14285714285714,3.71428571428571,5.28571428571429,5,3.71428571428571,2.57142857142857,1
"322",4.85714285714286,5,3,9.57142857142857,5,8,4,1.57142857142857,2
"323",1.42857142857143,1.14285714285714,1.42857142857143,1.57142857142857,1.57142857142857,1.71428571428571,1.14285714285714,8.28571428571428,3
"324",6.28571428571429,4.42857142857143,6.57142857142857,6.71428571428571,2.14285714285714,3.71428571428571,5.14285714285714,9.85714285714286,4
"325",8.57142857142857,8.57142857142857,8.14285714285714,8.28571428571428,9.57142857142857,9,8,1.71428571428571,5
"326",2.85714285714286,3.28571428571429,3.42857142857143,2.85714285714286,6.71428571428571,5.57142857142857,2.42857142857143,1.28571428571429,6
"327",9.42857142857143,6.85714285714286,8.57142857142857,9.85714285714286,8.57142857142857,4.28571428571429,5.28571428571429,5.14285714285714,7
"328",2.14285714285714,2.14285714285714,2,2.28571428571429,3.42857142857143,3.42857142857143,1.71428571428571,5,8
"329",7,4.28571428571429,7.57142857142857,5.85714285714286,3.71428571428571,1.57142857142857,6.71428571428571,7.85714285714286,9
"330",4.42857142857143,1.85714285714286,4.85714285714286,4,2.85714285714286,2.71428571428571,2.71428571428571,1.42857142857143,10
"331",9.71428571428571,8,8.85714285714286,10,8,9.71428571428571,5,7.14285714285714,11
"332",1,1.57142857142857,1,4.14285714285714,6,3,1,1.14285714285714,12
"333",9.28571428571428,9,9.28571428571428,8.71428571428571,9.28571428571428,9.28571428571428,8.42857142857143,2,13
"334",8,8.28571428571428,7.71428571428571,7.71428571428571,7.14285714285714,7.42857142857143,8.57142857142857,4.85714285714286,14
"335",9.14285714285714,8.71428571428571,9.42857142857143,8.14285714285714,6.85714285714286,8.28571428571428,9,5.28571428571429,15
"336",9.57142857142857,8.14285714285714,9.57142857142857,8.57142857142857,8.42857142857143,6.28571428571429,7.42857142857143,6.14285714285714,16
"337",3.71428571428571,1.28571428571429,4.14285714285714,2.14285714285714,1.28571428571429,1,3.28571428571429,4.71428571428571,17
"338",10,10,9.85714285714286,9.14285714285714,9.85714285714286,9.57142857142857,10,8.85714285714286,18
"339",3.57142857142857,5.71428571428571,3.85714285714286,3.28571428571429,4.71428571428571,3.85714285714286,6.28571428571429,7,19
"340",8.28571428571428,7.71428571428571,8,7,7.85714285714286,7.85714285714286,7.85714285714286,2.42857142857143,20
"341",7.57142857142857,9.57142857142857,6.85714285714286,8,9.14285714285714,9.85714285714286,9.28571428571428,3.85714285714286,21
"342",6,6,5.28571428571429,7.42857142857143,6.57142857142857,6.71428571428571,4.42857142857143,4.14285714285714,22
"343",5.71428571428571,4.85714285714286,5.85714285714286,5.57142857142857,5.71428571428571,3.14285714285714,5.71428571428571,3.57142857142857,23
"344",5.42857142857143,7.28571428571429,5.42857142857143,6.14285714285714,5.42857142857143,3.28571428571429,8.85714285714286,6.85714285714286,24
"345",3.14285714285714,3.85714285714286,3.14285714285714,3.85714285714286,3,7.57142857142857,3.14285714285714,4.28571428571429,25
"346",3.42857142857143,2.57142857142857,3.57142857142857,3.42857142857143,1.71428571428571,2.42857142857143,4.28571428571429,7.28571428571429,26
"347",5.14285714285714,3.57142857142857,7,3.14285714285714,7,6,2.85714285714286,1.85714285714286,27
"348",1.28571428571429,1.42857142857143,1.71428571428571,1.28571428571429,1.85714285714286,1.28571428571429,2.28571428571429,3,29
"349",2.57142857142857,2.28571428571429,3.71428571428571,2,3.14285714285714,4.42857142857143,1.85714285714286,4,30
"350",2.42857142857143,4,4.71428571428571,1,6.42857142857143,7.28571428571429,2.57142857142857,3.14285714285714,28
"351",1.85714285714286,2.85714285714286,1.14285714285714,3,1.14285714285714,5.42857142857143,4.57142857142857,6.71428571428571,31
"352",3.85714285714286,2.42857142857143,4,2.42857142857143,2.71428571428571,4,2.14285714285714,7.71428571428571,32
"353",8.85714285714286,9.85714285714286,10,3.57142857142857,10,8.85714285714286,9.85714285714286,6.42857142857143,33
"354",9.85714285714286,9.28571428571428,9.71428571428571,9.42857142857143,7.57142857142857,7.71428571428571,9.57142857142857,9.57142857142857,34
"355",6.57142857142857,7.14285714285714,5.71428571428571,8.85714285714286,8.14285714285714,4.57142857142857,7.14285714285714,5.71428571428571,35
"356",6.85714285714286,5.28571428571429,7.28571428571429,6.57142857142857,2.57142857142857,2.85714285714286,7.71428571428571,6,36
"357",5.28571428571429,5.57142857142857,4.28571428571429,6.28571428571429,3.57142857142857,4.14285714285714,5.57142857142857,8.71428571428571,37
"358",1.57142857142857,2.71428571428571,2.28571428571429,1.14285714285714,4.42857142857143,4.85714285714286,1.42857142857143,8.57142857142857,38
"359",4.57142857142857,3.42857142857143,5,4.85714285714286,1.42857142857143,5.14285714285714,7.28571428571429,2.71428571428571,39
"360",5,3,6,4.57142857142857,5.14285714285714,1.85714285714286,4.85714285714286,2.85714285714286,40
"361",8.71428571428571,9.14285714285714,7.85714285714286,9.71428571428571,9.71428571428571,8.57142857142857,8.14285714285714,5.85714285714286,41
"362",7.85714285714286,7.42857142857143,8.71428571428571,5.14285714285714,4.14285714285714,8.14285714285714,7.57142857142857,9.42857142857143,42
"363",7.71428571428571,7,6.28571428571429,9.28571428571428,7.42857142857143,9.42857142857143,4.71428571428571,3.71428571428571,43
"364",7.14285714285714,6.28571428571429,6.42857142857143,8.42857142857143,3.85714285714286,5.85714285714286,5.42857142857143,9.14285714285714,44
"365",2,1.71428571428571,1.85714285714286,1.71428571428571,2.28571428571429,2.14285714285714,1.57142857142857,9,45
"366",7.28571428571429,8.85714285714286,8.28571428571428,4.42857142857143,7.28571428571429,6.85714285714286,9.42857142857143,5.57142857142857,46
"367",4.28571428571429,4.71428571428571,2.71428571428571,7.57142857142857,4.57142857142857,2,6.14285714285714,9.28571428571428,47
"368",5.57142857142857,4.57142857142857,5.14285714285714,6.85714285714286,2,3.57142857142857,5.85714285714286,10,48
"369",8.42857142857143,7.85714285714286,8.42857142857143,6,8.71428571428571,2.57142857142857,8.71428571428571,6.28571428571429,49
"370",3.28571428571429,5.85714285714286,2.85714285714286,4.71428571428571,5.85714285714286,6.42857142857143,3.85714285714286,7.57142857142857,50
"371",5.85714285714286,6.14285714285714,5.57142857142857,7.28571428571429,5.57142857142857,5.71428571428571,6,3.28571428571429,51
"372",1.14285714285714,1,1.57142857142857,1.42857142857143,1,1.14285714285714,1.28571428571429,6.57142857142857,52
"373",6.71428571428571,6.42857142857143,7.42857142857143,5.71428571428571,3.28571428571429,6.57142857142857,7,7.42857142857143,53
"374",7.42857142857143,9.42857142857143,7.14285714285714,7.85714285714286,9.42857142857143,7.14285714285714,9.71428571428571,2.14285714285714,54
"375",4.71428571428571,5.14285714285714,4.57142857142857,5,7.71428571428571,4.71428571428571,3,8,55
"376",6.14285714285714,7.57142857142857,6.14285714285714,7.14285714285714,6.14285714285714,8.42857142857143,6.57142857142857,9.71428571428571,56
"377",2.28571428571429,4.14285714285714,2.42857142857143,2.57142857142857,4.85714285714286,6.14285714285714,3.42857142857143,4.57142857142857,57
"378",2.71428571428571,5.42857142857143,2.57142857142857,4.28571428571429,9,8.71428571428571,2,1,58
"379",9,8.42857142857143,9,9,8.28571428571428,7,8.28571428571428,4.42857142857143,59
"380",6.42857142857143,6.57142857142857,6.71428571428571,6.42857142857143,6.28571428571429,5.28571428571429,6.42857142857143,5.42857142857143,60
"381",3,2,2.14285714285714,5.28571428571429,2.42857142857143,2.28571428571429,3.57142857142857,3.42857142857143,61
"382",4.14285714285714,9.71428571428571,4.42857142857143,2.71428571428571,8.85714285714286,10,9.14285714285714,8.42857142857143,62
"383",1.71428571428571,3.14285714285714,1.28571428571429,1.85714285714286,4.28571428571429,1.42857142857143,4.14285714285714,8.14285714285714,63
"384",4,6.71428571428571,3.28571428571429,5.42857142857143,4,9.14285714285714,6.85714285714286,2.28571428571429,64
"385",6.28571428571429,3.57142857142857,7.71428571428571,5,3.28571428571429,4.42857142857143,4.42857142857143,4.14285714285714,1
"386",2.85714285714286,4.42857142857143,2.42857142857143,3.14285714285714,6.42857142857143,7,3.42857142857143,1.85714285714286,2
"387",1.28571428571429,1.28571428571429,1.14285714285714,1.28571428571429,1.14285714285714,1.14285714285714,1.14285714285714,9,3
"388",5,3.42857142857143,5.42857142857143,4.28571428571429,2.14285714285714,3.71428571428571,5.14285714285714,7.85714285714286,4
"389",7.71428571428571,8.28571428571428,8.14285714285714,7.42857142857143,9.14285714285714,8.85714285714286,7.57142857142857,2.42857142857143,5
"390",3.14285714285714,3,2.71428571428571,3,5,6.85714285714286,2.28571428571429,1,6
"391",9.28571428571428,7.14285714285714,9.28571428571428,9.42857142857143,8.57142857142857,6,6.28571428571429,6,7
"392",1.85714285714286,1.71428571428571,1.85714285714286,3.28571428571429,1.85714285714286,2,1.71428571428571,6.57142857142857,8
"393",7.85714285714286,5.42857142857143,7.28571428571429,8.71428571428571,5.57142857142857,1.71428571428571,7.42857142857143,6.42857142857143,9
"394",4.28571428571429,2.85714285714286,4.28571428571429,4.14285714285714,4.85714285714286,2.42857142857143,3.14285714285714,3.14285714285714,10
"395",8.42857142857143,7.71428571428571,8.85714285714286,6.28571428571429,4.57142857142857,9.42857142857143,6.85714285714286,6.14285714285714,11
"396",1,1.14285714285714,1,1.14285714285714,1.28571428571429,2.85714285714286,1,1.71428571428571,12
"397",8.85714285714286,8.42857142857143,9.71428571428571,6.57142857142857,8.14285714285714,9.28571428571428,8.71428571428571,1.57142857142857,13
"398",8.14285714285714,8,6.14285714285714,9.28571428571428,7.57142857142857,6.14285714285714,7.71428571428571,8.28571428571428,14
"399",9.85714285714286,9,10,9.57142857142857,9.57142857142857,8.71428571428571,8.85714285714286,4.28571428571429,15
"400",8,7.85714285714286,7.42857142857143,9,8,7.71428571428571,7.28571428571429,4.71428571428571,16
"401",3.85714285714286,1.42857142857143,5,3.42857142857143,1.42857142857143,1,3,2.85714285714286,17
"402",9.71428571428571,10,8,10,10,9.85714285714286,10,7.57142857142857,18
"403",4.42857142857143,5.71428571428571,4,4.42857142857143,6,4.28571428571429,5,8.85714285714286,19
"404",7.28571428571429,7.28571428571429,6.85714285714286,8.28571428571428,8.42857142857143,6.71428571428571,6.71428571428571,3.42857142857143,20
"405",8.57142857142857,9.14285714285714,8.42857142857143,8,7.85714285714286,9.71428571428571,9,5.42857142857143,21
"406",3.42857142857143,4.71428571428571,3.85714285714286,2,3.42857142857143,7.28571428571429,4.71428571428571,3.71428571428571,22
"407",5.57142857142857,5.14285714285714,5.71428571428571,5.42857142857143,5.71428571428571,4.14285714285714,5.28571428571429,5.57142857142857,23
"408",6.14285714285714,6.71428571428571,6,7,6.71428571428571,3.14285714285714,8,6.85714285714286,24
"409",4,5.28571428571429,2.57142857142857,5.85714285714286,7,7.85714285714286,3.28571428571429,3,25
"410",2.42857142857143,2.42857142857143,3.28571428571429,2.57142857142857,1.57142857142857,2.57142857142857,4.28571428571429,9.42857142857143,26
"411",4.71428571428571,3.85714285714286,5.57142857142857,3.85714285714286,3.57142857142857,7.14285714285714,4,3.28571428571429,27
"412",1.42857142857143,1.57142857142857,1.42857142857143,1.85714285714286,1.71428571428571,1.42857142857143,2,4.85714285714286,29
"413",2.28571428571429,2,3.42857142857143,2.14285714285714,2.28571428571429,4,2.71428571428571,2,30
"414",3.57142857142857,3.28571428571429,5.28571428571429,2.28571428571429,4.14285714285714,5.85714285714286,2.42857142857143,3.57142857142857,28
"415",3,4.85714285714286,1.57142857142857,5.57142857142857,3.85714285714286,6.42857142857143,4.14285714285714,7.14285714285714,31
"416",2.57142857142857,2.28571428571429,3.71428571428571,1.57142857142857,3,3,1.85714285714286,9.28571428571428,32
"417",10,9.85714285714286,9.42857142857143,9.71428571428571,9.85714285714286,9.14285714285714,9.85714285714286,7.28571428571429,33
"418",9.42857142857143,9.71428571428571,9.85714285714286,9.14285714285714,9.71428571428571,6.28571428571429,9.71428571428571,9.85714285714286,34
"419",6,7.42857142857143,4.85714285714286,7.85714285714286,7.42857142857143,4.57142857142857,7.85714285714286,5.28571428571429,35
"420",7.42857142857143,5.85714285714286,7.85714285714286,7.57142857142857,3.71428571428571,2.28571428571429,8.42857142857143,4.42857142857143,36
"421",5.71428571428571,6,4.42857142857143,7.28571428571429,5.28571428571429,3.42857142857143,6,8.14285714285714,37
"422",1.57142857142857,2.71428571428571,2.14285714285714,1.42857142857143,2.57142857142857,4.71428571428571,1.42857142857143,9.57142857142857,38
"423",6.71428571428571,4.57142857142857,7.14285714285714,6,3.14285714285714,5,6.14285714285714,1.28571428571429,39
"424",6.57142857142857,3.71428571428571,6.57142857142857,7.14285714285714,6.57142857142857,1.57142857142857,5.42857142857143,3.85714285714286,40
"425",9.14285714285714,8.85714285714286,9.14285714285714,8.85714285714286,8.85714285714286,8.57142857142857,8.57142857142857,5,41
"426",7.14285714285714,7.57142857142857,6.42857142857143,8.14285714285714,7.71428571428571,5.57142857142857,6.57142857142857,8.57142857142857,42
"427",8.71428571428571,6.57142857142857,9,6.14285714285714,7.14285714285714,9.57142857142857,4.57142857142857,1.42857142857143,43
"428",5.28571428571429,6.42857142857143,7,2.85714285714286,7.28571428571429,7.42857142857143,4.85714285714286,8.71428571428571,44
"429",1.71428571428571,1.85714285714286,2,2.42857142857143,2,2.14285714285714,1.57142857142857,6.71428571428571,45
"430",7.57142857142857,9.57142857142857,8.28571428571428,6.85714285714286,8.71428571428571,9,9.57142857142857,4.57142857142857,46
"431",4.57142857142857,5,3.57142857142857,5.14285714285714,2.71428571428571,3.85714285714286,5.85714285714286,9.14285714285714,47
"432",4.85714285714286,5.57142857142857,4.57142857142857,4.71428571428571,4,3.57142857142857,5.71428571428571,10,48
"433",8.28571428571428,8.57142857142857,8.57142857142857,7.71428571428571,9.42857142857143,3.28571428571429,9.14285714285714,6.28571428571429,49
"434",3.71428571428571,4.14285714285714,3.14285714285714,4.57142857142857,4.28571428571429,6.57142857142857,3.57142857142857,5.85714285714286,50
"435",5.85714285714286,6.14285714285714,6.28571428571429,5.28571428571429,6.14285714285714,5.14285714285714,5.57142857142857,5.71428571428571,51
"436",1.14285714285714,1,1.28571428571429,1,1,1.28571428571429,1.28571428571429,8.42857142857143,52
"437",6.42857142857143,7,6.71428571428571,6.42857142857143,5.85714285714286,5.71428571428571,7.14285714285714,7.42857142857143,53
"438",9.57142857142857,9.42857142857143,8.71428571428571,9.85714285714286,9.28571428571428,8.28571428571428,9.42857142857143,2.14285714285714,54
